0.100000,0.000000,10.000000,10.000000,2.000000,60.000000,60.000000,60.000000,1.570000,1.570000
0.100000,0.000000,10.000000,10.000000,3.000000,50.000000,60.000000,60.000000,1.570000,1.570000
0.200000,0.000000,10.000000,10.000000,2.500000,60.000000,60.000000,70.000000,1.570000,1.570000
0.300000,0.000000,10.000000,10.000000,2.500000,60.000000,60.000000,70.000000,1.000000,1.000000
55.816801,-79.000000,1089.366789,19.516826,3.000000,58.538047,88.427458,43.542209,1.570000,1.570000
11.801384,3.000000,98.081599,8.311025,3.000000,60.000000,74.142329,70.000000,1.570000,1.570000
25.503094,258.000000,765.849202,30.029658,3.000000,60.000000,74.142329,70.000000,0.477667,0.922257
0.000000,0.000000,0.000000,16.242275,3.000000,70.075054,88.427458,39.661004,1.570000,1.570000
0.000000,0.000000,0.000000,29.716218,1.862242,87.511205,90.000000,70.000000,1.570000,1.570000
0.000000,0.000000,0.000000,14.809343,3.400790,64.454413,90.000000,83.629362,1.570000,1.570000
22.386077,-91.000000,425.836823,19.022396,2.057409,87.511205,90.000000,70.000000,1.570000,1.570000
27.023094,-18.000000,611.255266,22.619737,2.500000,87.511205,60.000000,60.000000,1.570000,1.570000
33.543712,-280.000000,740.962212,22.089452,2.019133,90.000000,81.202755,79.625152,1.570000,1.570000
32.935000,-26.000000,430.769080,13.079371,3.400790,90.000000,70.065826,83.629362,1.577051,1.570000
20.345811,-150.000000,225.399645,11.078430,3.054011,90.000000,90.000000,90.000000,1.570000,1.570000
32.152821,344.000000,696.841445,21.672793,3.400790,90.000000,90.000000,83.629362,1.570000,1.570000
29.447576,-31.000000,313.025558,10.629926,3.400790,90.000000,90.000000,65.385104,1.570000,1.570000
33.414330,-89.000000,408.579246,12.227665,3.054011,90.000000,90.000000,79.625152,1.570000,1.570000
0.000000,0.000000,0.000000,14.265697,2.019133,90.000000,90.000000,90.000000,1.577051,1.570000
128.746155,-360.000000,804.597415,6.249487,3.400790,77.757189,90.000000,90.000000,1.577051,1.570000
31.911663,-52.000000,585.834448,18.358004,3.400790,90.000000,90.000000,90.000000,1.577051,1.481520
37.485940,-57.000000,319.788993,8.530905,3.400790,77.734275,73.954895,90.000000,1.577051,1.570000
23.373335,-136.000000,592.041384,25.329778,2.766544,79.593778,60.000000,82.971807,1.585778,1.570000
18.965461,-67.000000,250.153953,13.189975,3.400790,90.000000,86.096857,90.000000,1.570000,1.570000
17.139059,-54.000000,515.101932,30.054272,2.628480,50.000000,60.000000,39.661004,1.280298,0.922257
8.469463,2.000000,46.840154,5.530475,2.742180,90.000000,90.000000,90.000000,1.501578,1.570000
26.976934,-6.000000,487.221715,18.060678,3.400790,90.000000,90.000000,90.000000,1.585778,1.570000
21.975555,22.000000,406.059109,18.477764,3.400790,90.000000,90.000000,90.000000,1.585778,1.570000
22.227552,-93.000000,377.895488,17.001219,3.400790,90.000000,90.000000,88.965450,1.434713,1.570000
79.712872,188.000000,927.026429,11.629570,3.400790,90.000000,90.000000,90.000000,1.585778,1.570000
0.000000,0.000000,0.000000,16.052563,3.400790,90.000000,90.000000,90.000000,1.585778,1.570000
37.220919,251.000000,449.697676,12.081853,3.400790,90.000000,81.161815,39.661004,1.585778,1.570000
27.012551,-123.000000,646.908031,23.948424,3.400790,90.000000,90.000000,90.000000,1.535375,1.570000
28.357577,-30.000000,459.152480,16.191527,3.400790,90.000000,90.000000,90.000000,1.585778,1.570000
94.847090,-115.000000,911.610663,9.611372,2.989781,72.928918,88.427458,74.058741,1.570000,1.570000
16.665809,-146.000000,500.948101,30.058433,2.500000,60.000000,60.000000,90.000000,1.533731,1.570000
16.041257,50.000000,89.493016,5.578928,3.336819,90.000000,90.000000,90.000000,1.534673,1.570000
8.480320,70.000000,224.510579,26.474304,1.862242,50.000000,60.000000,39.870096,1.533731,0.922257
25.330734,227.000000,368.756017,14.557652,3.479587,86.607328,90.000000,90.000000,1.585778,1.570000
28.678139,141.000000,680.311693,23.722310,3.423126,90.000000,90.000000,90.000000,1.585778,1.570000
30.929728,-75.000000,609.734368,19.713538,3.400790,90.000000,90.000000,32.170078,1.570000,1.570000
37.684045,-98.000000,613.938922,16.291747,3.479587,90.000000,90.000000,70.000000,1.585778,1.570000
10.713024,-294.000000,98.249682,9.171050,3.479587,85.575150,87.185542,90.000000,1.585778,1.570000
42.006875,-284.000000,942.118888,22.427731,1.862242,50.000000,54.063250,32.170078,1.585778,0.922257
48.263810,105.000000,981.587490,20.337961,3.479587,90.000000,90.000000,90.000000,1.470522,1.570000
3.165772,55.000000,55.578773,17.556150,1.862242,90.000000,54.063250,32.170078,0.477667,0.922257
61.941109,44.000000,421.199478,6.799999,3.360432,90.000000,90.000000,90.000000,1.585778,1.570000
88.987160,-87.000000,945.746795,10.627902,3.470611,90.000000,90.000000,90.000000,1.585778,1.714539
47.183296,227.000000,963.769682,20.426078,3.479587,90.000000,90.000000,90.000000,1.585778,1.714539
25.593780,-6.000000,400.106236,15.632948,3.416800,90.000000,90.000000,90.000000,1.585778,1.707116
27.846564,-8.000000,569.956139,20.467737,3.479587,90.000000,90.000000,90.000000,1.585778,1.714539
26.545465,-6.000000,491.595362,18.518996,3.479587,90.000000,90.000000,90.000000,1.585778,1.714539
28.889417,-225.000000,440.001136,15.230530,3.479587,90.000000,90.000000,90.000000,1.585778,1.714539
