0.100000,0.000000,10.000000,10.000000,2.000000,60.000000,60.000000,60.000000,1.570000,1.570000
0.100000,0.000000,10.000000,10.000000,3.000000,50.000000,60.000000,60.000000,1.570000,1.570000
0.200000,0.000000,10.000000,10.000000,2.500000,60.000000,60.000000,70.000000,1.570000,1.570000
0.300000,0.000000,10.000000,10.000000,2.500000,60.000000,60.000000,70.000000,1.000000,1.000000
9.373657,-15.000000,281.460477,30.026751,2.500000,50.000000,60.000000,60.000000,1.000000,1.000000
7.485183,-5.000000,224.742074,30.024928,2.500000,43.296388,60.000000,48.884553,1.570000,1.570000
5.460806,338.000000,164.015243,30.034990,2.500000,60.000000,60.000000,60.000000,1.570000,1.570000
9.019046,-19.000000,270.880047,30.034224,2.500000,60.000000,60.000000,60.000000,1.570000,1.570000
5.853677,8.000000,175.764046,30.026265,2.500000,60.000000,60.000000,60.000000,1.570000,1.570000
6.899542,5.000000,207.238992,30.036631,1.305302,60.000000,60.000000,60.000000,1.570000,1.570000
8.783902,20.000000,205.548048,23.400539,2.500000,74.114994,60.000000,60.000000,1.570000,1.570000
6.891681,-45.000000,206.903359,30.022191,3.000000,74.114994,60.000000,70.000000,1.570000,1.570000
7.697212,-27.000000,203.216633,26.401331,2.500000,60.000000,60.000000,39.513065,1.570000,1.570000
11.930131,46.000000,358.175934,30.022801,3.000000,84.265615,60.000000,70.000000,1.570000,1.570000
8.956916,45.000000,269.007435,30.033490,2.500000,73.380064,67.011139,65.075964,1.570000,1.671969
6.428894,-7.000000,193.023315,30.024342,2.500000,60.000000,60.000000,65.075964,1.234252,1.947701
6.021159,12.000000,180.853532,30.036333,1.663786,60.000000,60.000000,65.075964,1.570000,1.997577
7.892529,-13.000000,163.110392,20.666428,2.390836,50.737899,60.000000,56.108664,1.565172,1.531067
5.988812,10.000000,179.877736,30.035629,2.500000,60.000000,43.752901,65.075964,1.570000,1.570000
4.970500,-17.000000,149.254816,30.028129,2.500000,73.380064,43.395692,60.000000,1.570000,1.657347
7.758248,312.000000,232.997854,30.032279,2.088218,45.638841,60.000000,79.311554,1.570000,1.570000
11.031020,2.000000,331.203865,30.024772,2.500000,60.000000,60.000000,65.075964,1.570000,1.570000
6.684842,-29.000000,200.830775,30.042712,1.663786,45.638841,60.000000,48.884553,1.000000,1.000000
0.958709,-14.000000,28.792360,30.032435,1.663786,43.146350,74.647496,40.338643,1.000000,1.000000
2.019980,-37.000000,60.671245,30.035564,3.441467,74.114994,60.000000,76.787590,1.570000,2.163513
7.260753,47.000000,218.073382,30.034542,2.500000,60.000000,60.000000,67.967831,1.570000,1.570000
4.728546,-29.000000,142.021125,30.034840,3.441467,84.265615,60.000000,79.311554,1.570000,2.163513
9.843776,-13.000000,294.730385,29.940784,3.441467,84.265615,60.000000,79.311554,1.570000,2.163513
3.296202,-16.000000,98.994949,30.033034,3.000000,55.282366,66.582772,76.787590,1.570000,1.997577
